Flap Position,Flap Angle,alpha,CL,Cm,CD,CL/CD,dCm/dalpha,Static Margin,Cm<0,dCm/da<0,SM>0,All Stable
0.65,2,9.3,1.3538,-0.505,0.08881,15.244,-0.15312,1.367,True,True,True,True
0.7,10,-1.5,0.3305,-0.5794,0.02169,15.233,-0.09518,2.9199,True,True,True,True
0.0,8,7.8,1.2987,-1.0429,0.08526,15.233,-0.10495,0.4589,True,True,True,True
0.7,2,9.1,1.324,-0.4583,0.08692,15.232,-0.04171,2.69,True,True,True,True
0.7,6,8.4,1.3175,-0.8215,0.0865,15.232,-0.00467,293.2208,True,True,True,True
0.7,6,8.3,1.3175,-0.8208,0.0865,15.232,-0.04224,0.1772,True,True,True,True
0.7,2,9.2,1.324,-0.4583,0.08692,15.232,-0.17317,1.3789,True,True,True,True
0.65,6,8.5,1.325,-0.858,0.08712,15.208,-0.02486,3.3919,True,True,True,True
0.65,4,9.0,1.35,-0.6832,0.0888,15.202,-0.01416,0.2587,True,True,True,True
0.65,6,8.3,1.3251,-0.8573,0.0872,15.196,-0.05662,0.2106,True,True,True,True
0.65,4,8.8,1.3401,-0.6837,0.0882,15.194,-0.16043,0.594,True,True,True,True
0.7,6,8.7,1.319,-0.825,0.08687,15.184,-0.07984,0.3259,True,True,True,True
0.7,6,8.6,1.3187,-0.825,0.08687,15.18,-0.01631,2.2308,True,True,True,True
0.75,10,7.5,1.2639,-1.0512,0.08328,15.176,-0.00518,0.1035,True,True,True,True
0.75,10,7.3,1.2632,-1.0235,0.08327,15.17,-0.11948,0.5021,True,True,True,True
0.7,10,-1.4,0.3327,-0.5866,0.02194,15.162,-0.02792,2.564,True,True,True,True
0.75,10,7.4,1.2641,-1.0506,0.08337,15.162,-0.13852,38.7115,True,True,True,True
0.65,4,-1.5,0.2371,-0.0501,0.01564,15.162,-0.03065,7.437,True,True,True,True
0.75,10,7.7,1.2779,-1.0509,0.08447,15.129,-0.01994,0.1047,True,True,True,True
0.65,2,9.1,1.3323,-0.4745,0.08806,15.129,-0.03285,173.1378,True,True,True,True
0.65,2,9.2,1.3314,-0.4744,0.08804,15.123,-0.15238,1.4204,True,True,True,True
0.7,10,-1.3,0.3326,-0.585,0.022,15.123,-0.05722,0.2252,True,True,True,True
0.65,10,7.2,1.2486,-1.1802,0.08257,15.122,-0.0548,0.2436,True,True,True,True
0.7,10,-1.7,0.3265,-0.5653,0.0216,15.117,-0.0896,0.327,True,True,True,True
0.65,4,-1.6,0.2363,-0.044,0.01564,15.109,-0.08798,8.1408,True,True,True,True
0.7,8,8.2,1.3059,-1.0059,0.08643,15.109,-0.01078,0.0443,True,True,True,True
0.0,4,9.3,1.3599,-0.7153,0.09012,15.09,-0.04457,0.2504,True,True,True,True
0.65,4,9.2,1.35,-0.6858,0.08947,15.089,-0.03017,0.1692,True,True,True,True
0.7,10,-1.6,0.3261,-0.5675,0.02162,15.084,-0.07057,3.5982,True,True,True,True
0.7,4,-1.5,0.233,-0.0286,0.01545,15.083,-0.09374,6.7555,True,True,True,True
0.7,8,7.9,1.3023,-0.9983,0.08639,15.075,-0.03688,2.5443,True,True,True,True
0.65,4,-1.7,0.235,-0.0325,0.01559,15.074,-0.12896,0.4644,True,True,True,True
0.7,8,8.1,1.3022,-1.0059,0.08651,15.054,-0.0288,1.614,True,True,True,True
0.7,8,7.8,1.2994,-0.9928,0.08638,15.043,-0.19042,0.7904,True,True,True,True
0.0,6,9.0,1.3531,-0.9093,0.09006,15.024,-0.18485,15.9755,True,True,True,True
0.0,6,8.8,1.3537,-0.9019,0.09019,15.01,-0.10498,0.4982,True,True,True,True
0.7,4,-1.7,0.231,-0.0163,0.01539,15.008,-0.05123,0.1933,True,True,True,True
0.7,4,-1.6,0.231,-0.0161,0.01539,15.008,-0.06173,6.3286,True,True,True,True
0.65,6,8.7,1.3263,-0.863,0.08838,15.007,-0.08179,0.3395,True,True,True,True
0.0,6,9.2,1.3539,-0.9592,0.09028,14.996,-0.06686,0.305,True,True,True,True
0.0,6,9.1,1.3541,-0.945,0.09031,14.994,-0.24946,62.8724,True,True,True,True
0.7,10,7.3,1.2815,-1.1255,0.08548,14.993,-0.08653,0.3627,True,True,True,True
0.7,10,7.4,1.2832,-1.1469,0.08565,14.982,-0.10688,21.712,True,True,True,True
0.65,6,8.6,1.3265,-0.863,0.08855,14.98,-0.02486,3.757,True,True,True,True
0.65,8,7.9,1.3089,-1.0344,0.08742,14.972,-0.0178,1.8682,True,True,True,True
0.65,8,8.2,1.3079,-1.0396,0.08737,14.969,-0.01372,0.0574,True,True,True,True
0.0,10,7.3,1.2847,-1.1888,0.08591,14.954,-0.16778,0.6826,True,True,True,True
0.65,8,7.8,1.307,-1.0308,0.08741,14.953,-0.11826,0.489,True,True,True,True
0.75,6,9.2,1.3559,-0.8196,0.09072,14.946,-0.06147,0.2405,True,True,True,True
0.75,8,8.3,1.3371,-0.9291,0.08966,14.913,-0.02299,0.1018,True,True,True,True
0.75,4,9.3,1.3765,-0.6461,0.09236,14.904,-0.05205,0.2573,True,True,True,True
0.75,8,8.5,1.336,-0.9309,0.08967,14.9,-0.00628,43.0203,True,True,True,True
0.75,6,8.8,1.3582,-0.7818,0.09125,14.883,-0.11563,0.5095,True,True,True,True
0.65,4,-1.3,0.2322,-0.0402,0.01564,14.85,-0.06496,0.2553,True,True,True,True
0.7,4,-1.3,0.2289,-0.0244,0.01544,14.82,-0.06335,0.2554,True,True,True,True
0.75,8,8.7,1.336,-0.9534,0.09024,14.806,-0.15046,0.6174,True,True,True,True
0.0,8,8.3,1.3434,-1.0558,0.09088,14.782,-0.03745,0.1775,True,True,True,True
0.7,4,9.3,1.3826,-0.6808,0.09356,14.778,-0.05994,0.2898,True,True,True,True
0.75,10,7.8,1.3122,-1.0556,0.08887,14.766,-0.13789,0.7703,True,True,True,True
0.75,10,7.9,1.3137,-1.0785,0.08902,14.757,-0.11362,15.3242,True,True,True,True
0.65,4,9.3,1.3867,-0.692,0.094,14.752,-0.03091,0.1683,True,True,True,True
0.75,10,8.2,1.3135,-1.0866,0.08905,14.75,-0.19806,0.747,True,True,True,True
0.7,6,9.2,1.3657,-0.8897,0.09262,14.745,-0.05945,0.245,True,True,True,True
0.7,10,7.7,1.2967,-1.1457,0.08795,14.744,-0.02313,0.1271,True,True,True,True
0.7,6,9.1,1.3658,-0.8751,0.09267,14.738,-0.22683,115.0506,True,True,True,True
0.7,6,8.8,1.3677,-0.841,0.09291,14.721,-0.09453,0.4008,True,True,True,True
0.65,10,7.3,1.2921,-1.1807,0.08779,14.718,-0.15103,0.6692,True,True,True,True
0.0,8,8.7,1.3434,-1.0816,0.0914,14.698,-0.16912,0.7519,True,True,True,True
0.65,10,-1.5,0.3389,-0.6241,0.02306,14.695,-0.01692,0.7556,True,True,True,True
0.65,10,7.4,1.2938,-1.2104,0.08818,14.671,-0.14877,17.5079,True,True,True,True
0.65,10,-1.7,0.3334,-0.6056,0.02273,14.67,-0.14983,0.5131,True,True,True,True
0.7,8,8.3,1.3509,-1.0081,0.09214,14.66,-0.01551,0.0699,True,True,True,True
0.65,10,-1.3,0.3389,-0.6275,0.02314,14.645,-0.05159,0.2035,True,True,True,True
0.65,10,-1.6,0.3349,-0.6207,0.02291,14.622,-0.0927,3.357,True,True,True,True
0.0,10,8.2,1.3278,-1.2491,0.09085,14.616,-0.16267,0.7165,True,True,True,True
0.0,10,7.9,1.3278,-1.2422,0.09087,14.612,-0.12043,30.8362,True,True,True,True
0.0,10,7.8,1.3271,-1.2181,0.09087,14.603,-0.11983,0.7816,True,True,True,True
0.65,6,9.0,1.3747,-0.8855,0.09424,14.588,-0.16974,192.0472,True,True,True,True
0.65,6,8.9,1.3746,-0.8855,0.09424,14.587,-0.03084,628.2109,True,True,True,True
0.65,6,9.2,1.3742,-0.9337,0.09421,14.586,-0.04381,0.1907,True,True,True,True
0.7,8,8.7,1.3502,-1.029,0.09274,14.559,-0.13996,0.5653,True,True,True,True
0.65,6,8.8,1.3747,-0.8793,0.09454,14.541,-0.11263,0.4665,True,True,True,True
0.7,10,8.2,1.3343,-1.1811,0.09187,14.524,-0.12738,0.4698,True,True,True,True
0.7,10,7.9,1.332,-1.1712,0.09185,14.503,-0.1136,14.6318,True,True,True,True
0.7,10,7.8,1.3305,-1.1515,0.09181,14.492,-0.12748,0.7212,True,True,True,True
0.7,10,8.1,1.3316,-1.1814,0.09192,14.486,-0.03462,3.1025,True,True,True,True
0.65,8,8.3,1.3557,-1.0424,0.0941,14.408,-0.01801,0.0753,True,True,True,True
0.75,8,8.8,1.3848,-0.961,0.09629,14.381,-0.07393,0.2993,True,True,True,True
0.0,8,8.8,1.3884,-1.0905,0.09656,14.378,-0.08663,0.3717,True,True,True,True
0.0,10,-1.5,0.342,-0.7366,0.02382,14.356,-0.00426,0.3674,True,True,True,True
0.75,8,9.2,1.3857,-0.9858,0.09655,14.352,-0.14471,0.6012,True,True,True,True
0.75,8,9.1,1.3854,-0.9658,0.09654,14.35,-0.09919,74.315,True,True,True,True
0.65,10,8.2,1.3387,-1.2391,0.09334,14.342,-0.15678,0.5612,True,True,True,True
0.65,10,7.9,1.3392,-1.2332,0.0934,14.339,-0.12043,25.6398,True,True,True,True
0.65,8,8.7,1.3556,-1.0704,0.09455,14.338,-0.18293,0.7449,True,True,True,True
0.65,10,7.8,1.3383,-1.2091,0.0934,14.329,-0.11533,0.6907,True,True,True,True
0.0,8,8.9,1.39,-1.0989,0.09718,14.303,-0.04844,3.345,True,True,True,True
0.75,8,8.9,1.3854,-0.9682,0.09688,14.301,-0.02503,7.6562,True,True,True,True
0.0,8,9.0,1.3913,-1.1002,0.09735,14.291,-0.01511,1.6455,True,True,True,True
0.0,10,-1.7,0.3399,-0.7356,0.02379,14.29,-0.05269,0.1851,True,True,True,True
0.0,10,-1.6,0.3399,-0.7358,0.02382,14.268,-0.00507,0.4804,True,True,True,True
0.0,8,9.1,1.3918,-1.1019,0.0976,14.261,-0.15808,60.7286,True,True,True,True
0.75,8,-2.2,0.2512,-0.3375,0.01763,14.249,-0.08727,0.3797,True,True,True,True
0.0,8,9.2,1.3918,-1.1318,0.09784,14.226,-0.17062,0.8718,True,True,True,True
0.7,8,8.8,1.3995,-1.0365,0.09852,14.206,-0.08478,0.3347,True,True,True,True
0.7,8,8.9,1.4009,-1.0459,0.09912,14.133,-0.04689,23.0306,True,True,True,True
0.75,10,8.3,1.3665,-1.1262,0.09679,14.118,-0.19894,0.7547,True,True,True,True
0.7,8,9.2,1.401,-1.0623,0.09927,14.114,-0.09636,0.4242,True,True,True,True
0.7,8,9.1,1.4,-1.0475,0.09919,14.114,-0.08213,14.3956,True,True,True,True
0.75,10,8.7,1.3653,-1.1221,0.09684,14.098,-0.06085,0.2339,True,True,True,True
0.75,8,-1.9,0.2514,-0.3489,0.01789,14.053,-0.06626,8.4479,True,True,True,True
0.7,8,-2.2,0.2544,-0.3797,0.01819,13.99,-0.01112,0.05,True,True,True,True
0.75,8,-2.0,0.25,-0.3382,0.01787,13.988,-0.05512,6.842,True,True,True,True
0.75,8,-1.8,0.2516,-0.3515,0.01801,13.968,-0.01493,0.0675,True,True,True,True
0.65,8,8.8,1.4048,-1.0813,0.10072,13.948,-0.10691,0.3949,True,True,True,True
0.7,10,8.4,1.3858,-1.2069,0.09937,13.947,-0.00867,14.7077,True,True,True,True
0.7,10,8.3,1.3858,-1.2069,0.09937,13.947,-0.12897,0.5002,True,True,True,True
0.7,10,8.5,1.386,-1.2087,0.09941,13.942,-0.00755,10.4039,True,True,True,True
0.0,10,8.7,1.3735,-1.2878,0.09854,13.938,-0.03121,0.1286,True,True,True,True
0.7,10,8.6,1.386,-1.2084,0.09946,13.936,-0.0003,0.3387,True,True,True,True
0.7,10,8.7,1.3861,-1.2087,0.09947,13.935,-0.02711,0.1032,True,True,True,True
0.0,10,8.3,1.3732,-1.2816,0.09854,13.935,-0.19375,0.8542,True,True,True,True
0.7,8,-1.8,0.256,-0.394,0.01837,13.933,-0.00052,0.0023,True,True,True,True
0.7,8,-1.9,0.2558,-0.3969,0.01837,13.924,-0.02514,1.2564,True,True,True,True
0.65,8,8.9,1.4098,-1.0918,0.1015,13.89,-0.05254,2.1132,True,True,True,True
0.65,8,9.1,1.4099,-1.0918,0.10158,13.88,-0.14306,33.5731,True,True,True,True
0.65,8,-1.9,0.2612,-0.4346,0.01883,13.868,-0.00356,0.2308,True,True,True,True
0.65,8,-1.8,0.2612,-0.434,0.01883,13.868,-0.03552,0.1549,True,True,True,True
0.75,8,9.4,1.4335,-0.9948,0.1034,13.865,-0.00186,0.0762,True,True,True,True
0.75,8,9.3,1.4335,-0.9948,0.1034,13.865,-0.04491,0.1876,True,True,True,True
0.65,8,9.2,1.4106,-1.1204,0.10187,13.848,-0.1509,0.6969,True,True,True,True
0.75,8,9.5,1.4384,-0.9951,0.10392,13.842,-0.00186,0.0762,True,True,True,True
0.7,8,-2.0,0.252,-0.3889,0.01821,13.837,-0.08669,6.8736,True,True,True,True
0.65,8,-2.2,0.2576,-0.4261,0.01866,13.808,-0.08938,0.4015,True,True,True,True
0.75,10,9.2,1.4183,-1.135,0.10314,13.751,-0.13393,0.5617,True,True,True,True
0.65,8,-2.1,0.2569,-0.4271,0.01869,13.746,-0.0358,16.195,True,True,True,True
0.75,10,8.8,1.4183,-1.1334,0.10318,13.746,-0.05278,0.1993,True,True,True,True
0.0,8,9.3,1.431,-1.136,0.10418,13.736,-0.02109,0.1076,True,True,True,True
0.65,8,-2.0,0.2581,-0.4332,0.01883,13.704,-0.03754,1.748,True,True,True,True
0.0,10,9.0,1.4233,-1.3015,0.10434,13.641,-0.06644,8.9523,True,True,True,True
0.65,10,8.5,1.3946,-1.2767,0.10227,13.636,-0.01372,10.0959,True,True,True,True
0.65,10,8.3,1.3946,-1.2705,0.10227,13.636,-0.18786,0.6725,True,True,True,True
0.7,8,9.3,1.4454,-1.0667,0.10602,13.633,-0.02537,0.1143,True,True,True,True
0.7,8,9.4,1.4454,-1.0674,0.10603,13.632,-0.00658,0.2059,True,True,True,True
0.0,10,8.8,1.422,-1.2941,0.10432,13.631,-0.03121,0.1286,True,True,True,True
0.0,10,8.9,1.422,-1.2941,0.10432,13.631,-0.03714,5.828,True,True,True,True
0.0,8,-1.9,0.2677,-0.5323,0.01964,13.628,-0.00655,0.4376,True,True,True,True
0.0,8,-1.8,0.2677,-0.5323,0.01964,13.628,-0.02152,0.0937,True,True,True,True
0.65,10,8.7,1.3946,-1.2791,0.10243,13.615,-0.06265,0.2427,True,True,True,True
0.0,10,9.2,1.4235,-1.3073,0.10476,13.588,-0.09474,0.4286,True,True,True,True
0.0,10,9.1,1.4235,-1.3073,0.10476,13.588,-0.0293,27.9266,True,True,True,True
0.65,10,8.6,1.3949,-1.2794,0.10269,13.584,-0.01224,692.8127,True,True,True,True
0.7,10,8.8,1.4385,-1.2139,0.10606,13.564,-0.02569,0.098,True,True,True,True
0.7,10,9.2,1.4377,-1.2177,0.10618,13.539,-0.05217,0.2357,True,True,True,True
0.0,8,-2.2,0.2647,-0.5309,0.01961,13.495,-0.02298,0.1023,True,True,True,True
0.0,8,-2.1,0.2647,-0.5307,0.01964,13.479,-0.00046,1.3039,True,True,True,True
0.0,8,-2.0,0.2647,-0.531,0.01964,13.476,-0.00814,0.5434,True,True,True,True
0.75,10,-2.2,0.2634,-0.4769,0.01958,13.454,-0.11543,0.5051,True,True,True,True
0.75,10,-2.1,0.2633,-0.4775,0.01963,13.417,-0.0038,14.4387,True,True,True,True
0.65,8,9.3,1.4532,-1.122,0.10847,13.397,-0.00784,0.0367,True,True,True,True
0.65,8,9.4,1.4534,-1.122,0.1085,13.396,-0.00132,0.0339,True,True,True,True
0.65,8,9.5,1.461,-1.1222,0.10918,13.381,-0.00132,0.036,True,True,True,True
0.75,10,9.3,1.466,-1.1618,0.1102,13.302,-0.13393,0.5617,True,True,True,True
0.65,10,8.9,1.4493,-1.2915,0.10943,13.244,-0.02857,2.054,True,True,True,True
0.65,10,9.0,1.4493,-1.2977,0.10943,13.244,-0.06647,248.6415,True,True,True,True
0.65,10,8.8,1.4465,-1.2919,0.10946,13.215,-0.06213,0.2272,True,True,True,True
0.0,10,9.3,1.4677,-1.3263,0.11109,13.212,-0.09474,0.4286,True,True,True,True
0.65,10,9.1,1.4493,-1.3048,0.10981,13.198,-0.03209,136.931,True,True,True,True
0.65,10,9.2,1.4493,-1.3041,0.10982,13.198,-0.0949,0.404,True,True,True,True
0.7,10,9.3,1.4819,-1.2336,0.11324,13.086,-0.08504,0.3842,True,True,True,True
0.75,10,-1.8,0.2623,-0.4862,0.02006,13.081,-0.12298,0.4535,True,True,True,True
0.0,6,-1.8,0.2167,-0.3071,0.01674,12.949,-0.02659,0.098,True,True,True,True
0.65,6,-1.8,0.2135,-0.2077,0.0165,12.945,-0.04093,0.1465,True,True,True,True
0.7,6,-1.8,0.2096,-0.1922,0.0162,12.94,-0.03495,0.1249,True,True,True,True
0.7,10,-2.2,0.2702,-0.5366,0.02089,12.936,-0.03865,0.1757,True,True,True,True
0.65,6,-2.2,0.2106,-0.1976,0.01634,12.885,-0.05627,0.2445,True,True,True,True
0.65,6,-2.1,0.2106,-0.2028,0.01634,12.885,-0.05167,27.421,True,True,True,True
0.7,10,-1.8,0.2713,-0.5496,0.0211,12.857,-0.08649,0.3032,True,True,True,True
0.75,6,-2.2,0.2023,-0.1282,0.01577,12.829,-0.03186,0.1357,True,True,True,True
0.7,10,-1.9,0.2695,-0.548,0.02105,12.806,-0.06015,5.933,True,True,True,True
0.65,6,-2.0,0.211,-0.2079,0.01648,12.798,-0.02559,10.886,True,True,True,True
0.65,10,9.3,1.4963,-1.3238,0.11709,12.779,-0.10014,0.4249,True,True,True,True
0.65,10,9.4,1.4965,-1.3241,0.11712,12.778,-0.00142,1.8744,True,True,True,True
0.7,6,-1.9,0.2067,-0.1905,0.0162,12.763,-0.06063,3.9224,True,True,True,True
0.75,6,-1.8,0.2044,-0.1517,0.01602,12.76,-0.07684,0.2772,True,True,True,True
0.75,6,-1.9,0.2015,-0.142,0.01589,12.677,-0.11265,10.6196,True,True,True,True
0.65,10,-1.8,0.2765,-0.5908,0.02223,12.438,-0.07954,0.2611,True,True,True,True
0.65,10,-2.2,0.2717,-0.5765,0.02209,12.303,-0.08404,0.3802,True,True,True,True
0.65,10,-1.9,0.2725,-0.5897,0.02215,12.303,-0.0055,0.2604,True,True,True,True
0.65,10,-2.1,0.2716,-0.5807,0.02209,12.297,-0.06577,22.8969,True,True,True,True
0.65,10,-2.0,0.2723,-0.5897,0.02215,12.296,-0.04471,10.4008,True,True,True,True
0.0,10,-1.8,0.283,-0.7253,0.0233,12.147,-0.0584,0.1947,True,True,True,True
0.0,10,-1.9,0.2799,-0.724,0.02323,12.051,-0.00652,0.4292,True,True,True,True
0.0,10,-2.2,0.2798,-0.724,0.02326,12.031,-0.05081,0.2338,True,True,True,True
0.7,8,-2.3,0.2089,-0.3774,0.01749,11.94,-0.02178,0.0902,True,True,True,True
0.65,4,-2.0,0.1807,-0.0196,0.01514,11.931,-0.05457,9.8808,True,True,True,True
0.65,4,-1.8,0.1808,-0.0182,0.01515,11.929,-0.06766,0.2497,True,True,True,True
0.75,8,-2.3,0.2039,-0.3204,0.01715,11.885,-0.08663,0.3576,True,True,True,True
0.7,4,-1.8,0.178,-0.0058,0.01501,11.863,-0.04719,0.1778,True,True,True,True
0.7,4,-1.9,0.1779,-0.0069,0.01501,11.857,-0.10818,22.6738,True,True,True,True
0.75,8,-2.4,0.2027,-0.3201,0.01711,11.851,-0.02844,0.8496,True,True,True,True
0.7,8,-2.4,0.2062,-0.3754,0.01743,11.826,-0.10406,3.7179,True,True,True,True
0.65,8,-2.3,0.2124,-0.4092,0.01817,11.69,-0.09722,0.3833,True,True,True,True
0.7,8,-2.5,0.2033,-0.3565,0.01746,11.646,-0.11742,2.6644,True,True,True,True
0.75,10,-2.3,0.2176,-0.4544,0.01874,11.613,-0.11533,0.5034,True,True,True,True
0.75,10,-2.4,0.2176,-0.4539,0.01875,11.605,-0.02987,1.0947,True,True,True,True
0.65,8,-2.5,0.207,-0.4064,0.01783,11.605,-0.08411,5.458,True,True,True,True
0.75,8,-2.5,0.1972,-0.3147,0.01707,11.548,-0.03101,0.5168,True,True,True,True
0.0,8,-2.3,0.2198,-0.5261,0.01915,11.478,-0.03514,0.144,True,True,True,True
0.65,8,-2.4,0.2069,-0.4066,0.01808,11.445,-0.01366,0.5054,True,True,True,True
0.65,8,-2.6,0.2038,-0.3898,0.01794,11.363,-0.08821,5.6577,True,True,True,True
0.7,10,-2.4,0.2263,-0.5286,0.01991,11.362,-0.09759,6.5778,True,True,True,True
0.7,10,-2.3,0.2261,-0.5292,0.01991,11.354,-0.03988,0.1816,True,True,True,True
0.65,8,-2.7,0.2038,-0.3888,0.01796,11.352,-0.03203,0.1833,True,True,True,True
0.75,10,-2.5,0.2122,-0.4485,0.01875,11.314,-0.03098,0.5178,True,True,True,True
0.0,8,-2.4,0.2158,-0.5239,0.01908,11.312,-0.01103,0.561,True,True,True,True
0.7,8,-2.7,0.1973,-0.3513,0.01751,11.269,-0.00783,0.047,True,True,True,True
0.0,8,-2.7,0.2157,-0.5239,0.01918,11.25,-0.00903,0.0667,True,True,True,True
0.7,8,-2.6,0.1974,-0.3519,0.01756,11.241,-0.02604,0.8745,True,True,True,True
0.7,10,-2.5,0.2231,-0.5097,0.01989,11.22,-0.11899,2.7269,True,True,True,True
0.75,8,-2.6,0.1907,-0.3139,0.01719,11.095,-0.05989,0.7882,True,True,True,True
0.75,10,-2.6,0.2056,-0.4477,0.01877,10.957,-0.05507,0.7757,True,True,True,True
0.7,10,-2.6,0.2175,-0.5048,0.01989,10.938,-0.02718,0.9634,True,True,True,True
0.7,10,-2.7,0.2175,-0.5042,0.01989,10.936,-0.00444,0.0264,True,True,True,True
0.65,10,-2.5,0.2276,-0.5638,0.02121,10.731,-0.08425,5.3536,True,True,True,True
0.75,8,-2.7,0.182,-0.3028,0.01715,10.612,-0.05816,0.3403,True,True,True,True
0.65,10,-2.3,0.2274,-0.5639,0.02144,10.608,-0.06299,0.2851,True,True,True,True
0.65,10,-2.6,0.2244,-0.5471,0.02117,10.602,-0.08851,5.56,True,True,True,True
0.65,10,-2.7,0.2244,-0.5461,0.02118,10.594,-0.02546,0.1457,True,True,True,True
0.75,10,-2.7,0.198,-0.4374,0.01877,10.546,-0.04716,0.2851,True,True,True,True
0.65,6,-2.5,0.1649,-0.1915,0.01573,10.482,-0.08826,2.9263,True,True,True,True
0.0,10,-2.7,0.2363,-0.7138,0.02262,10.447,-0.00466,0.0344,True,True,True,True
0.0,10,-2.3,0.2363,-0.7138,0.02262,10.447,-0.05081,0.2338,True,True,True,True
0.7,6,-2.4,0.1615,-0.1741,0.01551,10.414,-0.0953,6.4524,True,True,True,True
0.65,6,-2.3,0.1646,-0.1915,0.01586,10.374,-0.03019,0.1312,True,True,True,True
0.0,6,-2.5,0.1671,-0.3085,0.01629,10.259,-0.00655,0.3961,True,True,True,True
0.7,6,-2.5,0.1586,-0.156,0.01551,10.225,-0.13493,2.2425,True,True,True,True
0.75,6,-2.4,0.1553,-0.1222,0.01534,10.127,-0.04253,1.4644,True,True,True,True
0.75,6,-2.3,0.1553,-0.1228,0.01534,10.127,-0.02981,0.127,True,True,True,True
0.65,6,-2.6,0.1585,-0.1739,0.01573,10.079,-0.09151,2.872,True,True,True,True
0.65,6,-2.7,0.1585,-0.1732,0.01573,10.079,-0.05097,0.2683,True,True,True,True
0.0,6,-2.7,0.1636,-0.3072,0.01629,10.047,-0.01948,0.1348,True,True,True,True
0.0,6,-2.6,0.1636,-0.3072,0.01629,10.047,-0.00655,0.3789,True,True,True,True
0.0,8,-3.2,0.1887,-0.522,0.01926,9.794,-0.00461,0.1155,True,True,True,True
0.75,6,-2.5,0.1495,-0.1142,0.01534,9.75,-0.05048,0.7051,True,True,True,True
0.0,8,-2.8,0.1887,-0.5221,0.01936,9.747,-0.00903,0.0667,True,True,True,True
0.7,6,-2.6,0.1495,-0.1472,0.01548,9.654,-0.04702,1.0319,True,True,True,True
0.7,6,-2.7,0.1495,-0.1466,0.01548,9.652,-0.01152,0.0648,True,True,True,True
0.65,8,-2.9,0.1689,-0.3829,0.01812,9.324,-0.00743,0.1809,True,True,True,True
0.0,10,-2.8,0.2093,-0.7129,0.02256,9.275,-0.00466,0.0344,True,True,True,True
0.0,10,-3.2,0.2093,-0.7128,0.02256,9.275,-0.00264,0.0814,True,True,True,True
0.65,8,-2.8,0.1689,-0.3834,0.01821,9.275,-0.02954,0.1692,True,True,True,True
0.7,10,-2.8,0.1839,-0.5039,0.0199,9.239,-0.05358,0.259,True,True,True,True
0.7,8,-2.8,0.1641,-0.3503,0.01779,9.222,-0.06144,0.2925,True,True,True,True
0.75,6,-2.6,0.141,-0.1121,0.01534,9.19,-0.08864,1.0073,True,True,True,True
0.75,10,-2.9,0.1721,-0.4382,0.01879,9.161,-0.02376,0.2691,True,True,True,True
0.75,8,-2.9,0.1562,-0.3023,0.01732,9.019,-0.02354,0.2693,True,True,True,True
0.75,8,-2.8,0.1566,-0.3023,0.01743,8.98,-0.00213,0.0166,True,True,True,True
0.65,10,-2.8,0.1895,-0.542,0.02119,8.941,-0.02319,0.1326,True,True,True,True
0.65,10,-2.9,0.1894,-0.5414,0.02119,8.94,-0.00766,0.1721,True,True,True,True
0.0,8,-3.3,0.1807,-0.5211,0.02032,8.892,-0.00461,0.1155,True,True,True,True
0.65,8,-3.1,0.1607,-0.3818,0.01813,8.861,-0.05744,1.3033,True,True,True,True
0.65,8,-3.0,0.1607,-0.3819,0.01813,8.86,-0.00524,0.1271,True,True,True,True
0.7,10,-2.9,0.1761,-0.4935,0.01994,8.834,-0.05196,1.341,True,True,True,True
0.7,10,-3.1,0.1757,-0.4935,0.01994,8.813,-0.02393,0.2711,True,True,True,True
0.7,8,-2.9,0.1553,-0.3391,0.01771,8.768,-0.05644,1.2892,True,True,True,True
0.7,8,-3.1,0.1549,-0.3391,0.01771,8.746,-0.02393,0.2728,True,True,True,True
0.0,10,-3.3,0.2028,-0.7123,0.02357,8.603,-0.00264,0.0814,True,True,True,True
0.75,6,-2.7,0.1319,-0.0965,0.01535,8.596,-0.08813,0.4753,True,True,True,True
0.65,10,-3.0,0.1806,-0.5404,0.02121,8.515,-0.00524,0.1183,True,True,True,True
0.65,10,-3.1,0.1806,-0.5404,0.02121,8.515,-0.05274,1.3623,True,True,True,True
0.65,8,-3.2,0.1518,-0.3704,0.01817,8.358,-0.06438,0.6088,True,True,True,True
0.75,10,-3.0,0.1549,-0.4335,0.01885,8.218,-0.02376,0.2333,True,True,True,True
0.0,6,-2.9,0.1348,-0.3035,0.01643,8.208,-0.00012,0.3407,True,True,True,True
0.0,6,-3.0,0.1347,-0.3032,0.01644,8.191,-0.00124,1.42,True,True,True,True
0.0,6,-3.1,0.1347,-0.3032,0.01644,8.191,-0.01237,0.6178,True,True,True,True
0.0,6,-2.8,0.1347,-0.3033,0.01647,8.179,-0.01836,0.1275,True,True,True,True
0.65,10,-3.2,0.1728,-0.5299,0.02124,8.136,-0.05771,0.6211,True,True,True,True
0.75,8,-3.0,0.1391,-0.2976,0.01739,7.998,-0.02376,0.2273,True,True,True,True
0.0,6,-3.2,0.1307,-0.3008,0.01637,7.98,-0.01698,0.2447,True,True,True,True
0.7,10,-3.2,0.1585,-0.4887,0.02002,7.916,-0.0253,0.1664,True,True,True,True
0.75,10,-3.2,0.1518,-0.4335,0.01936,7.841,-0.00282,0.0582,True,True,True,True
0.7,8,-3.2,0.1378,-0.3343,0.0178,7.738,-0.02728,0.1681,True,True,True,True
